"run","num_revs","length","diversity_mean","diversity_sd","mean_unique_length","mean_within_rev_uni_ent","sd_within_rev_uni_ent","mean_within_rev_info","sd_within_rev_info","mean_across_rev_uni_ent","sd_across_rev_uni_ent","mean_across_rev_info","sd_across_rev_info","within_reviewer_sd_ent_chancap","within_reviewer_sd_info_chancap","across_reviewer_sd_ent_chancap","across_reviewer_sd_info_chancap","interconnectivity","transitivities","degrees","scale_test","betweens","centralization","nodes","edges","path_length","run","gini","alpha","xmin","loglik","KS.stat","KS.p"
69,3514,3341.091954,0.589512779,0.177757875,1120.195402,5.955225653,1.121126012,6.745289544,1.650526879,13.74897005,1.097591038,22.32871661,0.395523797,0.741960814,0.175433028,3.095377981,3.730573852,2.201923077,0.295978552,4.403846154,0.04,122.6057692,0.190253921,104,229,3.34818787,69,0.745107482159275,1.99925802985682,0.0384615384615385,10.5469321058117,0.207541530005367,0.880993678304697
70,3517,3388.847059,0.609066151,0.179381461,1031.258824,5.825344748,1.151820546,6.572128754,1.668557193,13.69004641,1.115949001,22.29566169,0.590052944,0.718817237,0.172739926,3.150487271,3.749733687,3.628865979,0.435163275,7.257731959,0.035714286,100.6597938,0.205648625,97,352,3.065150388,70,0.791003344579641,3.07307825092885,0.0618556701030928,13.4482764626839,0.167984015680173,0.98906463882072
71,3695,3724.506024,0.596198866,0.172769146,1101.301205,5.955850758,1.013850515,6.725654427,1.549078062,13.79500149,1.060691506,22.43975541,0.367788051,0.731478381,0.171394225,3.179462661,3.73649196,1.8,0.272727273,3.6,0.058823529,150.32,0.125252525,100,180,3.9964,71,0.803207036535858,1.94178338032278,0.02,21.5825022764534,0.158880670993597,0.922435861006792
72,6647,7192.428571,0.511062048,0.20929739,1878.831169,6.322735135,1.145042884,7.408504802,1.848733803,14.22230299,1.295580653,22.45373742,0.383333541,0.872543708,0.19821771,3.125873575,3.677566799,3.189473684,0.379043406,6.378947368,0.035714286,119.6631579,0.2193729,95,303,3.508698061,72,0.741045030207534,2.41091197420432,0.0631578947368421,8.41192921369689,0.188041902795984,0.983769194209429
73,3757,4710.621212,0.561805472,0.185026206,1382.833333,6.150718145,1.07416796,7.037724053,1.656684888,13.96299524,1.178538449,22.41907966,0.483678717,0.788934333,0.181773105,3.107785121,3.702277232,2.549295775,0.339003645,5.098591549,0.045454545,69.97183099,0.227162978,71,181,2.956952986,73,0.743813426205355,2.21719116169874,0.0422535211267606,12.3672169754427,0.168397276787736,0.977119805607659
74,10973,10026.59783,0.464852901,0.207918287,2401.152174,6.611499071,1.05218112,7.877574394,1.779551289,14.53622384,1.353315155,22.48716976,0.367598763,0.954880419,0.206202417,3.141662545,3.65309204,5.09,0.397949863,10.18,0.022727273,75.04,0.331515152,100,509,2.4908,74,0.678847170327167,2.65560033927329,0.04,16.2367122205831,0.142857142857143,0.996757102179984
75,2233,2078.206522,0.623999946,0.150747186,770.7173913,5.760114479,1.075778607,6.416912635,1.469619435,13.51489694,0.928404339,22.31257875,0.457371997,0.684726299,0.166838593,3.099139382,3.788711812,4.138888889,0.288754228,8.277777778,0.025641026,80.92592593,0.277777778,108,447,2.489368999,75,0.735072398865503,2.12703619446193,0.0185185185185185,39.5444054851067,0.207126632868165,0.422709527208702
76,2179,2063.022727,0.608824557,0.143576677,821.0454545,5.887522184,0.96376582,6.593579922,1.351639236,13.59776593,0.859349728,22.35804309,0.457083327,0.711566993,0.163280642,3.103924145,3.740014285,4.480769231,0.341256367,8.961538462,0.024390244,82.85576923,0.301344287,104,466,2.583764793,76,0.696671903131289,2.52737056532844,0.0384615384615385,21.7735333476909,0.212645550265556,0.702452681524789
77,671,786.4705882,0.695760226,0.11459241,402.9117647,5.329873235,0.918144361,5.795691158,1.170382775,13.27144571,0.707993611,22.38889267,0.583086695,0.572051614,0.144551212,3.168587031,3.734797382,1.659090909,0.14844649,3.318181818,0.043478261,109.3863636,0.214733542,88,146,3.474690083,77,0.678820620512125,1.72010609474391,0.0227272727272727,10.6604640900881,0.228511855190352,0.735160233811879
78,1842,1792.658824,0.642578962,0.134814597,664.6823529,5.630223668,0.998732599,6.234055209,1.359559086,13.42092336,0.865892614,22.33725287,0.41574914,0.653559894,0.162434314,3.12894231,3.768812795,3.405940594,0.375406636,6.811881188,0.033333333,108.029703,0.221881188,101,344,3.129301049,78,0.756506595284934,2.61333764178282,0.0495049504950495,14.466436484222,0.151049944912362,0.993191463535749
79,4941,5000.864198,0.613032554,0.175463647,1125.617284,5.823440384,1.06509319,6.570040774,1.631313267,13.61047586,1.167778746,22.35499539,0.442417609,0.717834432,0.165820581,3.100152216,3.743637775,3.844660194,0.313440672,7.689320388,0.029411765,82.67961165,0.248143918,103,396,2.595720615,79,0.867608655926338,2.09673929260239,0.0194174757281553,35.7534086321322,0.18904744449943,0.577888856302484
80,4738,4413.483146,0.596964046,0.184899784,1191.269663,5.943742345,1.104661196,6.738891757,1.67210482,13.75706392,1.141381783,22.3862422,0.38945599,0.736417829,0.165135558,3.147049687,3.715177452,3.811320755,0.292618163,7.622641509,0.026315789,83.49056604,0.279784367,106,404,2.565859737,80,0.814052581695962,2.48046773607816,0.0283018867924528,31.2181811353331,0.230769230769231,0.445105138585544
81,2317,2575.986667,0.629638833,0.162227506,851.92,5.756647378,1.070200999,6.426282887,1.516766205,13.62980101,0.916954318,22.41570729,0.479839581,0.680504759,0.159435224,3.13955489,3.73803669,2.548387097,0.444498069,5.096774194,0.045454545,110.3763441,0.17286115,93,237,3.362932131,81,0.794037525350263,1.98435164929361,0.021505376344086,23.5542255415086,0.190110414206639,0.735296050470131
82,3890,3847.482353,0.582624983,0.1705768,1156.470588,6.071809614,1.007119275,6.876138274,1.525843069,13.81842706,1.035328254,22.45805089,0.341427164,0.751123287,0.171394983,3.127838942,3.714861386,2.484536082,0.231884058,4.969072165,0.045454545,103.5773196,0.166988832,97,241,3.125305559,82,0.769803620173322,2.6147248617183,0.0618556701030928,11.2448651070015,0.166666666666667,0.990018308962298
83,1904,1791.920455,0.619830439,0.141208272,764.3409091,5.900247976,0.920994258,6.569519852,1.281858429,13.61423711,0.761432108,22.36291779,0.412043492,0.692046547,0.157195875,3.14859701,3.744593555,4.75,0.297383614,9.5,0.026315789,84.9537037,0.257009346,108,513,2.563957476,83,0.677910052910052,3.4072217758392,0.0555555555555556,15.3337846859908,0.184721399203053,0.970700737629495
84,5176,5020.744186,0.547352655,0.185970167,1460.104651,6.226457554,1.068732913,7.157585986,1.658073079,14.07969133,1.067451386,22.47410143,0.364053472,0.811143853,0.18888341,3.158070981,3.689598991,2.808510638,0.260058881,5.617021277,0.028571429,80.32978723,0.30519332,94,264,2.698506111,84,0.729056364891973,3.02284940095369,0.117021276595745,5.18742747181504,0.302665385983694,0.857146407446433
85,2017,1864.580645,0.63886258,0.145383879,696.5913978,5.718658944,0.983580415,6.338801688,1.361030813,13.44772034,0.832884689,22.2849132,0.419689723,0.660122701,0.156462578,3.091953752,3.77246541,4.53271028,0.253293896,9.065420561,0.022222222,79.70093458,0.329571504,107,485,2.480391301,85,0.738730139607727,3.44459652545303,0.0560747663551402,17.7941202429604,0.142857142857143,0.996757102179984
86,5346,5989.666667,0.508714502,0.192390216,1752.32,6.409179583,1.062394594,7.472108288,1.689274024,14.2470243,1.163235391,22.4478512,0.447667993,0.874167775,0.197495532,3.151286474,3.684690665,3.23655914,0.301020408,6.47311828,0.045454545,100.3333333,0.157900888,93,301,3.146953405,86,0.712175518627133,2.63275172146098,0.0537634408602151,14.0176626049132,0.198936152666675,0.909523882312499
87,2372,2406.731707,0.658515443,0.133187592,670.0121951,5.713996969,0.859863978,6.288052649,1.225384448,13.38023787,0.795944581,22.31027081,0.42037412,0.634878822,0.146341217,3.058681072,3.740885044,3.08,0.285828025,6.16,0.032258065,93.61,0.240808081,100,308,2.8622,87,0.820598650927487,2.25974850881852,0.02,36.9185842880857,0.2,0.544142411574173
88,2317,2366.580247,0.621188854,0.150764966,819.1111111,5.769230266,0.994655601,6.436518637,1.432757408,13.5458946,0.93075807,22.35794552,0.443101997,0.685655787,0.165750576,3.086580617,3.744042254,2.990291262,0.39213071,5.980582524,0.034482759,128.3106796,0.215876642,103,308,3.481760769,88,0.791046339634025,3.26691328178156,0.0776699029126214,10.8638308435593,0.15949340177542,0.998019087226039
89,3545,3436.732558,0.632774251,0.149470578,874.9651163,5.799086489,0.99762401,6.453077216,1.440108223,13.54914597,0.979887466,22.36452392,0.398931296,0.675617736,0.156705098,3.118625233,3.754216858,2.851851852,0.171542553,5.703703704,0.037037037,102.1481481,0.189685012,108,308,2.882373114,89,0.847936582562816,2.0036574787964,0.0185185185185185,31.8157686606509,0.152138254230077,0.852758898509559
90,702,774.8266667,0.698587461,0.109572204,382.2933333,5.289644218,0.83947142,5.753673895,1.086607281,13.16116712,0.714443577,22.32288978,0.457240533,0.573702665,0.143328901,3.102997807,3.798630665,2.363636364,0.254840725,4.727272727,0.058823529,110.5454545,0.115027829,99,234,3.223140496,90,0.689228467006245,1.70565409364771,0.0101010101010101,31.5447781825229,0.1875,0.588490274048677
91,809,948.1643836,0.686942128,0.128562555,457.9178082,5.409667429,0.890798641,5.90832718,1.194117471,13.28066105,0.735972955,22.29356162,0.529771345,0.591457014,0.152511495,3.112245753,3.791693954,2.076923077,0.18341532,4.153846154,0.045454545,123.7362637,0.187179487,91,189,3.708489313,91,0.70758907347288,2.2306935745134,0.043956043956044,12.2231328314201,0.152961654438261,0.992047465038957
92,3688,5699.592593,0.570470679,0.180993116,1350.185185,5.982419575,1.073715119,6.844558757,1.709516779,13.84174935,1.216119459,22.43524098,0.463413611,0.773288442,0.181851251,3.122930366,3.700099042,1.702702703,0.187234043,3.405405405,0.066666667,103.0945946,0.145131433,74,126,3.772826881,92,0.846595239491118,1.99611115522322,0.027027027027027,16.2315707616995,0.139361539284503,0.990086583957623
93,4395,3971.197802,0.642446954,0.163007249,904.0549451,5.668759298,0.971523546,6.314983036,1.490722329,13.44642156,1.072507876,22.30061973,0.460416458,0.662046728,0.156633069,3.085560337,3.756344066,2.924528302,0.251497006,5.849056604,0.041666667,120.1132075,0.163342318,106,310,3.256852973,93,0.875791529825918,1.76180287380011,0.00943396226415094,41.6922676625494,0.215879525182868,0.308898044840649
94,2675,2457.608696,0.623447377,0.159826457,844.2282609,5.806743241,0.985088051,6.488883455,1.434595321,13.58920913,0.958860674,22.34606638,0.446388814,0.689752954,0.159820372,3.142713663,3.751913773,2.495495495,0.208795901,4.990990991,0.04,137.6756757,0.172809173,111,277,3.471633796,94,0.78217731750442,3.23752167296887,0.0810810810810811,12.4647283693676,0.169584328019327,0.987819456652241
95,1275,1159.142857,0.645677106,0.119400609,579.956044,5.764308545,0.832710644,6.351177445,1.110758668,13.43210017,0.650581447,22.30543274,0.377251324,0.649603227,0.145911482,3.110685962,3.763712572,5.261682243,0.323020558,10.52336449,0.021276596,73.80373832,0.334685241,107,563,2.370163333,95,0.587516950705517,4.29496156113636,0.0560747663551402,20.5303482990644,0.232957229465112,0.778096105146089
96,1674,1439.631579,0.649971528,0.123775542,602.7052632,5.700706622,0.924028768,6.276505989,1.223325323,13.45548913,0.745947169,22.34288438,0.378683479,0.648318746,0.15841976,3.134519295,3.777192658,5.365217391,0.337069511,10.73043478,0.025,84.34782609,0.247978642,115,617,2.458223062,96,0.69260817619864,3.11750202172062,0.0347826086956522,35.6431574619302,0.178772824955104,0.762174257054715
97,2626,3277.074627,0.633369145,0.152104249,848.4477612,5.746531929,1.012607015,6.393680688,1.451289585,13.5429108,0.978167959,22.36866258,0.478708559,0.669480692,0.156180328,3.073074328,3.747133047,3.244680851,0.274450797,6.489361702,0.04,86.21276596,0.188286433,94,305,2.823675871,97,0.854693652671322,2.43411988357316,0.0425531914893617,16.070783681142,0.177335136175235,0.93972678382378
98,3563,3530.619048,0.611295545,0.159756781,988.5119048,5.895629088,0.970030233,6.607346194,1.45890282,13.69052253,1.014729953,22.46495368,0.42215096,0.706846262,0.171867717,3.125010068,3.732624826,4.040816327,0.327520436,8.081632653,0.027027027,77.19387755,0.28781822,98,396,2.565181175,98,0.817492138589929,1.88685478682997,0.0102040816326531,55.7971333730154,0.217391304347826,0.206719532925027
99,2749,2292.383838,0.636243796,0.155212415,788.6767677,5.725718882,1.046794682,6.377630912,1.462770203,13.52643032,0.952585746,22.31188793,0.464922391,0.676734815,0.158215695,3.160749256,3.757439416,5.125,0.335113485,10.25,0.02173913,77.9375,0.313063063,112,574,2.3828125,99,0.766372836875748,4.91708227674063,0.0803571428571429,14.2027231878243,0.210640559171282,0.95280825470124
100,1878,2137.583333,0.652325673,0.13731306,663.8055556,5.655469543,0.874823447,6.245707699,1.26018645,13.39835767,0.843085703,22.33578011,0.430868232,0.640601459,0.152287409,3.106936709,3.74793253,1.552083333,0.156601842,3.104166667,0.055555556,131.40625,0.14627193,96,149,3.727213542,100,0.813132321618744,1.82656169906098,0.03125,8.28668578724638,0.15414744508112,0.99630714315831
101,2065,1938.426966,0.645832664,0.153621026,711.8202247,5.645022755,1.031593017,6.258567762,1.438633791,13.47866722,0.874240257,22.37041759,0.423146126,0.652676122,0.154974509,3.157410876,3.779776268,4.703703704,0.354856573,9.407407407,0.021276596,102.0648148,0.341986847,108,508,2.880829904,101,0.765290108510447,2.78294944660851,0.0277777777777778,40.4771070109087,0.221483146779649,0.412444071190772
102,8037,7160.978723,0.498436354,0.195456836,1932.946809,6.502780066,0.979006268,7.615780203,1.645801088,14.36120652,1.180131506,22.47679506,0.36600007,0.890673391,0.193510038,3.17635053,3.667466524,4.368932039,0.340534466,8.737864078,0.016949153,77.70873786,0.482962117,103,450,2.499198793,102,0.696876460931298,3.22789547480347,0.058252427184466,13.1710370027445,0.139862072046849,0.999172125131952
103,3098,3142.927711,0.618707405,0.160424905,915.5783133,5.827669908,1.020369661,6.519718287,1.484188325,13.59339264,0.962166005,22.35377378,0.368292639,0.689561,0.160484841,3.088740661,3.763187699,2.694444444,0.285971223,5.388888889,0.034482759,118.2222222,0.211318795,108,291,3.180041152,103,0.821127131004471,2.19474319776802,0.037037037037037,14.727034273597,0.160029999557405,0.975273394602824
104,1272,1726.451613,0.669815902,0.137572921,562.3387097,5.371622374,0.987605583,5.906939993,1.353584472,13.33559232,0.881042019,22.35291153,0.496198144,0.611462461,0.154806185,3.153667757,3.731562009,1.72,0.215139442,3.44,0.0625,108.5866667,0.156216216,75,129,3.882311111,104,0.82398322851153,2.07777615169608,0.04,9.84806628145239,0.256120265142448,0.748078361243057
105,1207,1064.159574,0.658005021,0.120130912,538.212766,5.645279129,0.903182551,6.198610133,1.179255009,13.38942614,0.683923527,22.2665015,0.46145926,0.630429536,0.150699044,3.149513064,3.804464533,3.948717949,0.220382357,7.897435897,0.023809524,101.8717949,0.285366932,117,462,2.732851194,105,0.631600563663529,2.2356465147139,0.0427350427350427,10.8810469778709,0.187387682983236,0.966579462583542
106,2097,2216.101266,0.679727851,0.13770358,624.556962,5.452198345,0.99941554,5.988525206,1.378211044,13.33156336,0.905698492,22.32382387,0.456666738,0.606556419,0.151897426,3.118335182,3.772503496,2.441176471,0.229665072,4.882352941,0.047619048,107.9509804,0.149679674,102,249,3.106881968,106,0.847948049033634,2.03043494696939,0.0294117647058824,17.6501062521959,0.192232325308842,0.810997909620796
107,1349,1234.388889,0.644651805,0.120272133,595.6555556,5.711543319,0.928278617,6.299883167,1.218812134,13.45284154,0.702794674,22.36953903,0.392816434,0.650802545,0.15220222,3.114079991,3.766881882,7.2,0.37308631,14.4,0.015384615,59.82857143,0.476923077,105,756,2.130068027,107,0.631903702919271,3.14694508580207,0.0285714285714286,48.5114703717211,0.225489108841599,0.319366614989706
108,3266,3357,0.611595405,0.176835584,1011.641975,5.823688281,1.129567856,6.564495366,1.636065798,13.67627761,1.063556352,22.41282052,0.42322611,0.714159433,0.164468425,3.152322089,3.722253024,1.568421053,0.142280525,3.136842105,0.04,133.9473684,0.221948488,95,149,3.809418283,108,0.791955393689367,2.17660565822775,0.0947368421052632,4.15745643263605,0.248413071031189,0.91721933172953
109,2786,2654.303371,0.6237521,0.146784251,828.8876404,5.777139967,1.0003885,6.440740182,1.428210381,13.60593925,0.880325661,22.40652262,0.413455244,0.683405639,0.162850939,3.130533573,3.74106654,3.709090909,0.291083916,7.418181818,0.027027027,91.85454545,0.262218515,110,408,2.660991736,109,0.80995235919859,2.293299569111,0.0272727272727273,26.6670001055885,0.165064021570395,0.870642985168055
110,2228,1870.909091,0.642441462,0.140399442,702.7070707,5.759639737,0.914028355,6.374306013,1.289034966,13.45220385,0.860717416,22.31456299,0.394735629,0.654826995,0.152417659,3.105147948,3.760444256,5.294642857,0.31039173,10.58928571,0.019607843,79.85714286,0.35505148,112,593,2.417091837,110,0.742401897922544,3.26669520247058,0.0446428571428571,14.9172777304613,0.200251909802132,0.941622946438129
111,1467,1412.454545,0.640918728,0.130657404,644.7954545,5.714605129,0.991515732,6.31339445,1.316126902,13.47061113,0.765958595,22.37636791,0.375658865,0.654691174,0.15842259,3.138639921,3.750865488,4.509433962,0.333598094,9.018867925,0.023255814,85.72641509,0.31410602,106,478,2.608045568,111,0.670145721598436,2.22693181565208,0.0283018867924528,23.1611117932281,0.228677105907502,0.556948230824156
112,3242,3513.376623,0.632310992,0.166030786,908.2727273,5.656182037,1.138750472,6.32516865,1.628284752,13.50775682,1.13001292,22.32391148,0.618570949,0.67688002,0.165102005,3.079438189,3.740652787,4.319148936,0.389134276,8.638297872,0.027027027,77.28723404,0.294211851,94,406,2.633770937,112,0.850899759801541,2.34320396326264,0.0319148936170213,21.5384156952097,0.2,0.771092223465629
113,7359,5897.711538,0.505984248,0.171564119,1676.317308,6.505249331,0.849676982,7.55158279,1.427712814,14.22479151,1.082880387,22.46904039,0.350629827,0.873328747,0.188103826,3.147998591,3.694757344,2.855855856,0.216012896,5.711711712,0.025641026,103.2792793,0.293529894,111,317,2.851878906,113,0.689322016676275,1.95670186699504,0.018018018018018,28.8849730754271,0.151459689763751,0.881511752033431
114,804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.468085106,0.234967155,4.936170213,0.052631579,100.6702128,0.140471288,94,232,3.131281123,114,0.63014713665714,2.25085522414922,0.0212765957446809,35.8048182307985,0.2,0.544142411574173
